Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Mechanical power [W],Torque-speed interaction,Tool wear-torque interaction,Type_H,Type_L,Type_M,Machine failure
298.0,308.9,1500,36.7,104,10.899999999999977,5764.822519337271,55050.00000000001,3816.8,0,1,0,0
301.5,310.6,1512,39.0,143,9.100000000000023,6175.114519896098,58968.0,5577.0,1,0,0,0
302.5,311.9,1481,42.9,52,9.399999999999977,6653.359169552072,63534.9,2230.7999999999997,0,1,0,0
300.8,312.1,1512,37.1,169,11.300000000000011,5874.275607388339,56095.200000000004,6269.900000000001,0,1,0,0
297.2,308.6,1392,41.5,108,11.400000000000034,6049.450813752505,57768.0,4482.0,0,1,0,0
297.9,309.8,1461,50.5,38,11.900000000000034,7726.275892606058,73780.5,1919.0,0,1,0,0
302.0,310.7,1453,42.7,92,8.699999999999989,6497.138238864563,62043.100000000006,3928.4,0,1,0,0
300.6,309.4,1654,32.8,57,8.799999999999955,5681.1723789476855,54251.2,1869.6,0,1,0,0
298.3,308.1,1586,35.5,0,9.800000000000011,5896.036372502204,56303.0,0.0,0,1,0,0
300.4,309.7,1466,39.8,184,9.300000000000011,6110.0626080157635,58346.799999999996,7323.2,0,0,1,0
300.8,312.0,1416,46.5,7,11.199999999999989,6895.167556098879,65844.0,325.5,0,1,0,0
300.8,310.7,1886,21.1,44,9.899999999999977,4167.280767084813,39794.600000000006,928.4000000000001,0,0,1,0
300.6,310.5,2156,18.0,16,9.899999999999977,4063.9642566837565,38808.0,288.0,0,0,1,0
301.3,310.6,1378,49.4,173,9.300000000000011,7128.608834211623,68073.2,8546.199999999999,0,0,1,0
301.1,310.7,1334,48.2,106,9.599999999999966,6733.35459048798,64298.8,5109.200000000001,0,1,0,0
300.1,311.3,1495,41.0,193,11.199999999999989,6418.797390059545,61295.0,7913.0,0,0,1,0
302.5,310.3,1326,58.5,55,7.800000000000011,8123.216124387128,77571.0,3217.5,0,1,0,1
302.0,311.2,1270,65.3,182,9.199999999999989,8684.514011828503,82931.0,11884.6,0,1,0,1
298.0,307.6,1508,41.8,89,9.600000000000023,6600.946932114681,63034.399999999994,3720.2,0,0,1,0
297.6,307.1,1471,44.9,14,9.5,6916.519914167777,66047.9,628.6,0,0,1,0
302.2,310.9,1465,43.5,140,8.699999999999989,6673.528194388118,63727.5,6090.0,0,0,1,0
300.9,310.4,1427,47.0,65,9.5,7023.4492561204615,67069.0,3055.0,0,1,0,0
302.0,310.7,1348,58.1,83,8.699999999999989,8201.52555726561,78318.8,4822.3,0,1,0,0
301.0,311.7,1547,34.5,152,10.699999999999989,5589.050410368921,53371.5,5244.0,0,1,0,0
300.8,311.7,1414,49.0,10,10.899999999999977,7255.612953220746,69286.0,490.0,0,1,0,0
301.9,311.0,1430,49.8,174,9.100000000000023,7457.512641091452,71214.0,8665.199999999999,1,0,0,0
300.8,309.6,1546,42.3,186,8.800000000000011,6848.232161854245,65395.799999999996,7867.799999999999,0,0,1,0
301.4,310.7,1425,45.1,7,9.300000000000011,6730.076862152733,64267.5,315.7,0,1,0,0
302.3,311.0,1421,41.3,182,8.699999999999989,6145.719684634008,58687.299999999996,7516.599999999999,0,0,1,0
302.3,311.7,1423,44.6,93,9.399999999999977,6646.123034473303,63465.8,4147.8,0,0,1,0
299.8,310.3,1687,30.4,33,10.5,5370.531697360727,51284.799999999996,1003.1999999999999,0,1,0,0
301.0,311.3,1454,41.5,57,10.300000000000011,6318.894743675391,60341.0,2365.5,0,0,1,0
298.1,308.0,1686,29.3,35,9.899999999999977,5173.134958960169,49399.8,1025.5,0,0,1,0
303.5,311.9,1515,39.2,24,8.399999999999977,6219.096817046355,59388.00000000001,940.8000000000001,0,1,0,0
296.5,307.5,1443,41.8,87,11.0,6316.423357454566,60317.399999999994,3636.6,0,1,0,0
303.4,311.9,1531,37.9,203,8.5,6076.353318842746,58024.9,7693.7,0,1,0,0
299.9,309.5,1582,38.2,160,9.600000000000023,6328.466129293328,60432.4,6112.0,0,0,1,0
300.8,310.3,1494,42.2,35,9.5,6602.2454570781665,63046.8,1477.0,0,0,1,0
300.5,311.7,2141,17.2,196,11.199999999999989,3856.325926232495,36825.2,3371.2,0,0,1,0
301.7,311.3,1348,51.0,87,9.600000000000023,7199.27372496637,68748.0,4437.0,0,1,0,0
297.3,308.7,1542,37.0,184,11.399999999999977,5974.680908597069,57054.0,6808.0,0,0,1,0
298.1,307.9,1425,58.2,57,9.799999999999955,8684.932890848982,82935.0,3317.4,0,1,0,0
297.3,308.5,1528,44.5,140,11.199999999999989,7120.524469116385,67996.0,6230.0,0,1,0,0
300.1,311.6,1433,51.4,76,11.5,7713.259227044683,73656.2,3906.4,0,0,1,0
299.1,310.5,1736,26.9,74,11.399999999999977,4890.245012479919,46698.399999999994,1990.6,0,1,0,0
300.2,311.4,1319,54.6,15,11.199999999999989,7541.644492354586,72017.40000000001,819.0,1,0,0,0
299.7,309.1,1352,46.1,102,9.400000000000034,6526.889121294059,62327.200000000004,4702.2,0,0,1,0
300.9,311.9,1310,56.1,35,11.0,7695.9595234989165,73491.0,1963.5,0,0,1,0
297.4,308.7,2874,4.2,118,11.300000000000011,1264.0512200983894,12070.800000000001,495.6,0,1,0,1
300.2,309.8,1374,47.7,8,9.600000000000023,6863.311806591479,65539.8,381.6,1,0,0,0
302.4,312.0,1457,45.5,206,9.600000000000023,6942.239086025164,66293.5,9373.0,0,1,0,0
301.7,311.1,1578,40.5,174,9.400000000000034,6692.534829942336,63909.0,7047.0,0,0,1,0
297.2,308.5,1364,55.6,163,11.300000000000011,7941.778676666805,75838.40000000001,9062.800000000001,0,0,1,0
303.6,311.7,1491,39.8,92,8.099999999999966,6214.258764359825,59341.799999999996,3661.6,0,1,0,0
300.4,311.0,1433,46.1,199,10.600000000000023,6917.9231588863795,66061.3,9173.9,0,0,1,0
300.8,310.9,1732,25.7,109,10.099999999999966,4661.327627788343,44512.4,2801.2999999999997,0,1,0,0
303.7,312.6,1702,29.1,141,8.900000000000034,5186.580975517533,49528.200000000004,4103.1,0,1,0,0
297.2,308.5,1604,34.9,200,11.300000000000011,5862.170003696505,55979.6,6980.0,0,0,1,0
298.4,309.3,1806,27.6,64,10.900000000000034,5219.8190257925135,49845.600000000006,1766.4,0,1,0,0
300.0,309.3,1397,51.2,173,9.300000000000011,7490.227092590832,71526.40000000001,8857.6,0,1,0,0
304.0,313.2,1416,46.0,128,9.199999999999989,6821.02596947416,65136.0,5888.0,0,1,0,0
302.0,310.7,1698,28.1,39,8.699999999999989,4996.577451828422,47713.8,1095.9,0,1,0,0
300.5,311.4,1642,27.1,37,10.899999999999977,4659.840607265644,44498.200000000004,1002.7,0,1,0,0
297.9,308.0,1800,24.8,44,10.100000000000023,4674.689868541612,44640.0,1091.2,1,0,0,0
299.6,309.2,1393,47.7,28,9.599999999999966,6958.219320656426,66446.1,1335.6000000000001,0,0,1,0
303.5,311.8,1944,23.5,159,8.300000000000011,4784.017292886538,45684.0,3736.5,0,1,0,0
303.4,312.8,1513,35.8,92,9.400000000000034,5672.187423958419,54165.399999999994,3293.6,0,1,0,0
300.9,311.3,1449,40.2,168,10.400000000000034,6099.904791769159,58249.8,6753.6,0,1,0,0
302.5,312.0,1579,35.7,167,9.5,5903.084012021757,56370.3,5961.900000000001,1,0,0,0
298.8,310.0,1672,30.4,150,11.199999999999989,5322.779489026163,50828.799999999996,4560.0,0,1,0,0
297.5,308.4,1384,56.0,73,10.899999999999977,8116.19990079411,77504.0,4088.0,0,1,0,0
298.3,309.2,1562,37.6,137,10.899999999999977,6150.316881883763,58731.200000000004,5151.2,0,1,0,0
302.3,311.8,1559,34.4,191,9.5,5616.078579165305,53629.6,6570.4,0,0,1,0
304.1,313.2,1824,25.8,186,9.099999999999966,4928.027900127093,47059.200000000004,4798.8,0,1,0,0
297.5,308.5,1447,41.6,118,11.0,6303.626603378943,60195.200000000004,4908.8,0,0,1,0
298.8,310.0,1611,32.4,183,11.199999999999989,5465.994226127809,52196.399999999994,5929.2,0,1,0,0
304.0,313.1,1648,35.7,119,9.100000000000023,6161.040184808015,58833.600000000006,4248.3,0,1,0,0
300.0,309.7,1554,32.0,117,9.699999999999989,5207.5039825904405,49728.0,3744.0,0,1,0,0
302.1,310.7,1491,42.8,98,8.599999999999966,6682.670229010063,63814.799999999996,4194.4,0,1,0,0
299.5,308.7,2549,13.0,179,9.199999999999989,3470.0985254001657,33137.0,2327.0,0,1,0,1
297.5,309.4,1391,58.2,34,11.899999999999977,8477.713439418201,80956.2,1978.8000000000002,0,0,1,0
297.6,308.3,1623,36.9,61,10.699999999999989,6271.529998434768,59888.7,2250.9,0,1,0,0
298.4,308.0,1605,32.4,154,9.600000000000023,5445.636705732547,52002.0,4989.599999999999,0,1,0,0
302.7,312.1,1601,35.2,31,9.400000000000034,5901.50274371945,56355.200000000004,1091.2,0,1,0,0
298.6,309.4,2312,15.5,44,10.799999999999955,3752.7371444681276,35836.0,682.0,0,1,0,0
300.3,311.5,1403,60.1,58,11.199999999999989,8830.001167616247,84320.3,3485.8,0,1,0,0
299.7,309.6,1313,60.0,186,9.900000000000034,8249.822308326797,78780.0,11160.0,0,0,1,0
303.7,312.6,1671,30.5,163,8.900000000000034,5337.09467955102,50965.5,4971.5,0,0,1,0
300.2,310.3,1704,29.2,42,10.100000000000023,5210.519911537887,49756.799999999996,1226.3999999999999,0,0,1,0
300.8,311.8,1427,43.3,180,11.0,6470.53942106417,61789.1,7793.999999999999,0,1,0,0
298.7,309.6,1442,55.6,194,10.900000000000034,8395.927310669746,80175.2,10786.4,0,1,0,0
300.1,311.3,1479,39.5,133,11.199999999999989,6117.780453968084,58420.5,5253.5,0,1,0,0
298.3,308.9,1862,27.0,172,10.599999999999966,5264.680968885776,50274.0,4644.0,0,1,0,0
300.8,311.4,1536,40.9,22,10.599999999999966,6578.746344029314,62822.399999999994,899.8,0,1,0,0
298.5,309.1,2051,19.0,184,10.600000000000023,4080.824137258022,38969.0,3496.0,1,0,0,0
296.9,307.8,1345,54.5,172,10.900000000000034,7676.21984965886,73302.5,9374.0,1,0,0,0
300.2,310.3,1704,29.4,221,10.100000000000023,5246.208404082668,50097.6,6497.4,0,0,1,0
302.1,311.4,1549,44.6,31,9.299999999999955,7234.606170343743,69085.40000000001,1382.6000000000001,0,1,0,0
298.1,307.8,1384,43.7,200,9.699999999999989,6333.5345654411185,60480.8,8740.0,0,0,1,0
303.5,313.0,1482,38.5,82,9.5,5974.995067862428,57057.0,3157.0,0,1,0,0
298.2,307.8,1439,41.6,62,9.600000000000023,6268.775868875121,59862.4,2579.2000000000003,0,1,0,0
298.9,309.8,1353,53.7,71,10.900000000000034,7608.528999949513,72656.1,3812.7000000000003,0,0,1,0
299.1,308.1,1479,40.7,10,9.0,6303.637075354457,60195.3,407.0,0,1,0,0
297.4,308.1,1435,45.7,110,10.700000000000045,6867.469180869729,65579.5,5027.0,0,1,0,0
301.2,311.0,1567,35.1,64,9.800000000000011,5759.764555164991,55001.700000000004,2246.4,0,1,0,0
301.8,311.1,1463,50.1,149,9.300000000000011,7675.57058717712,73296.3,7464.900000000001,1,0,0,0
299.3,309.0,1786,23.5,100,9.699999999999989,4395.1928421272405,41971.0,2350.0,0,1,0,0
297.2,308.6,1413,49.8,12,11.400000000000034,7368.856896407146,70367.4,597.5999999999999,0,1,0,0
298.1,308.3,1495,38.7,188,10.199999999999989,6058.718512080595,57856.50000000001,7275.6,0,1,0,0
303.6,312.4,2232,16.8,0,8.799999999999955,3926.739489574954,37497.6,0.0,0,1,0,0
301.1,311.3,1909,22.7,38,10.199999999999989,4537.957284281872,43334.299999999996,862.6,0,0,1,0
299.2,308.4,1620,34.1,89,9.199999999999989,5784.928712320245,55242.0,3034.9,0,1,0,0
300.8,312.3,1858,26.3,144,11.5,5117.172721824222,48865.4,3787.2000000000003,0,1,0,0
297.4,308.7,1402,40.2,114,11.300000000000011,5902.0472864460735,56360.4,4582.8,0,1,0,0
301.7,310.1,1431,44.0,61,8.400000000000034,6593.574661354258,62964.0,2684.0,0,0,1,0
298.2,307.8,1585,34.6,78,9.600000000000023,5742.936090517262,54841.0,2698.8,0,1,0,0
303.8,312.6,1406,47.1,162,8.800000000000011,6934.814455387181,66222.6,7630.2,0,0,1,0
295.6,306.2,1823,25.8,29,10.599999999999966,4925.326130445006,47033.4,748.2,0,1,0,0
304.2,313.2,1464,44.9,37,9.0,6883.606495133667,65733.59999999999,1661.3,0,1,0,0
302.4,311.8,1644,37.2,195,9.400000000000034,6404.32511990201,61156.8,7254.000000000001,0,0,1,0
295.6,306.1,1669,29.0,161,10.5,5068.540867546652,48401.0,4669.0,0,0,1,0
297.2,308.3,1656,30.3,124,11.100000000000023,5254.5022086881445,50176.8,3757.2000000000003,0,1,0,0
298.0,308.2,1373,51.2,215,10.199999999999989,7361.547457499795,70297.6,11008.0,0,0,1,0
298.1,309.0,1557,36.0,56,10.899999999999977,5869.751713967169,56052.0,2016.0,0,1,0,0
298.6,309.5,1566,38.1,89,10.899999999999977,6248.062301312452,59664.600000000006,3390.9,0,0,1,0
302.3,311.2,1842,23.9,111,8.899999999999977,4610.161555436878,44023.799999999996,2652.8999999999996,0,0,1,0
302.1,311.4,1518,37.4,102,9.299999999999955,5945.275601359469,56773.2,3814.7999999999997,0,1,0,0
300.2,311.4,1427,39.7,196,11.199999999999989,5932.573095063454,56651.9,7781.200000000001,0,0,1,0
301.4,310.4,1559,39.4,199,9.0,6432.369070323053,61424.6,7840.599999999999,0,1,0,0
301.5,310.5,1587,33.8,57,9.0,5617.230496471621,53640.6,1926.6,1,0,0,0
300.7,310.6,1407,40.5,87,9.900000000000034,5967.2981658611325,56983.5,3523.5,0,1,0,0
300.0,311.4,1483,45.6,187,11.399999999999977,7081.652496015968,67624.8,8527.2,0,1,0,0
298.2,308.8,1837,28.4,34,10.600000000000023,5463.313400396746,52170.799999999996,965.5999999999999,1,0,0,0
300.6,311.7,1448,49.1,206,11.099999999999966,7445.239485791427,71096.8,10114.6,0,1,0,0
297.9,309.1,1457,44.4,28,11.200000000000045,6774.404734494886,64690.799999999996,1243.2,0,1,0,0
299.6,310.9,1679,31.2,120,11.299999999999955,5485.723427992352,52384.799999999996,3744.0,1,0,0,0
301.1,310.5,1428,44.1,103,9.399999999999977,6594.70563470955,62974.8,4542.3,0,1,0,0
297.9,309.1,1558,39.2,59,11.200000000000045,6395.612436276054,61073.600000000006,2312.8,0,0,1,0
298.0,309.9,1565,33.9,40,11.899999999999977,5555.749528240868,53053.5,1356.0,0,0,1,0
301.2,310.6,1670,30.0,40,9.400000000000034,5246.459731494954,50100.0,1200.0,0,1,0,0
296.3,307.2,1286,51.1,177,10.899999999999977,6881.6168197863935,65714.6,9044.7,0,0,1,0
296.6,307.4,1790,25.8,72,10.799999999999955,4836.167730936128,46182.0,1857.6000000000001,0,0,1,0
300.8,310.6,1465,44.1,136,9.800000000000011,6765.576859138299,64606.5,5997.6,1,0,0,0
297.8,307.3,1315,54.0,180,9.5,7436.14981104704,71010.0,9720.0,0,0,1,0
301.7,310.6,1624,34.5,216,8.900000000000034,5867.238439844297,56028.0,7452.0,0,1,0,0
301.0,310.7,1455,46.1,103,9.699999999999989,7024.129934528739,67075.5,4748.3,0,0,1,0
299.0,310.1,1664,29.7,89,11.100000000000023,5175.334073817682,49420.799999999996,2643.2999999999997,0,1,0,0
297.4,308.6,1524,43.1,73,11.200000000000045,6878.45428318178,65684.40000000001,3146.3,0,1,0,0
301.8,310.8,1505,41.2,33,9.0,6493.253135949624,62006.00000000001,1359.6000000000001,0,1,0,0
297.3,308.4,1531,35.6,16,11.099999999999966,5707.603645139889,54503.6,569.6,1,0,0,0
299.8,309.7,1705,28.5,103,9.899999999999977,5088.594700652067,48592.5,2935.5,0,0,1,0
301.4,310.8,1782,26.5,6,9.400000000000034,4945.180996015693,47223.0,159.0,0,0,1,0
298.9,310.2,1603,36.1,126,11.300000000000011,6059.9542051910075,57868.3,4548.6,0,0,1,0
298.6,309.6,1525,42.4,2,11.0,6771.1793660372,64660.0,84.8,0,0,1,0
297.5,308.3,1459,45.2,34,10.800000000000011,6905.932746925179,65946.8,1536.8000000000002,0,0,1,0
298.3,308.5,1453,42.9,89,10.199999999999989,6527.569799702335,62333.7,3818.1,0,1,0,0
301.4,311.1,1758,25.4,88,9.700000000000045,4676.072169309191,44653.2,2235.2,0,0,1,0
298.2,307.8,1599,31.2,173,9.600000000000023,5224.342919213682,49888.799999999996,5397.599999999999,0,0,1,0
303.3,311.6,1337,56.8,187,8.300000000000011,7952.585755395153,75941.59999999999,10621.6,0,1,0,1
301.7,310.7,1861,21.8,84,9.0,4248.459521253573,40569.8,1831.2,0,0,1,0
297.4,309.0,1833,22.6,161,11.600000000000023,4338.0996316360015,41425.8,3638.6000000000004,0,1,0,0
302.5,310.9,1624,34.4,146,8.399999999999977,5850.231951612865,55865.6,5022.4,0,1,0,0
297.5,308.6,1842,27.0,133,11.100000000000023,5208.132301121159,49734.0,3591.0,0,0,1,0
300.1,310.4,1554,39.4,115,10.299999999999955,6411.73927856448,61227.6,4531.0,0,1,0,0
298.0,308.0,1555,37.0,111,10.0,6025.051110809625,57535.0,4107.0,0,0,1,0
297.0,307.9,1448,45.6,172,10.899999999999977,6914.519766844992,66028.8,7843.2,1,0,0,0
298.9,309.1,2861,4.6,143,10.200000000000045,1378.1748092277942,13160.599999999999,657.8,0,1,0,1
300.2,310.2,1438,51.5,7,10.0,7755.230904896644,74057.0,360.5,0,0,1,0
298.3,309.4,1631,29.8,0,11.099999999999966,5089.778033884919,48603.8,0.0,1,0,0,0
300.6,309.8,1455,48.0,125,9.199999999999989,7313.627697557038,69840.0,6000.0,0,1,0,0
299.6,309.1,1476,45.3,166,9.5,7001.856042614787,66862.8,7519.799999999999,0,1,0,0
300.5,311.9,1710,28.4,158,11.399999999999977,5085.610187631158,48564.0,4487.2,0,1,0,0
300.2,311.7,1448,54.2,173,11.5,8218.573933399091,78481.6,9376.6,0,1,0,0
299.0,308.2,1662,30.4,55,9.199999999999989,5290.944683469786,50524.799999999996,1672.0,1,0,0,0
300.6,309.4,1541,35.2,105,8.799999999999955,5680.334620906729,54243.200000000004,3696.0000000000005,0,0,1,0
302.2,311.3,1554,40.2,118,9.100000000000023,6541.926878129241,62470.8,4743.6,0,1,0,0
300.7,311.8,1443,43.7,217,11.100000000000023,6603.533510066139,63059.100000000006,9482.900000000001,0,1,0,0
298.9,310.4,1831,25.4,81,11.5,4870.243539252065,46507.399999999994,2057.4,0,1,0,0
298.5,308.0,1379,49.6,152,9.5,7162.663698576537,68398.40000000001,7539.2,0,1,0,0
302.0,309.7,1414,36.3,209,7.699999999999989,5375.07653473292,51328.2,7586.7,0,1,0,0
297.8,309.7,1394,42.9,206,11.899999999999977,6262.513627518965,59802.6,8837.4,0,1,0,0
297.3,308.1,1369,52.0,214,10.800000000000011,7454.78992745834,71188.0,11128.0,0,0,1,0
301.0,310.4,1793,25.0,142,9.399999999999977,4694.06302323875,44825.0,3550.0,0,0,1,0
302.6,311.0,1620,36.2,139,8.399999999999977,6141.185319237328,58644.00000000001,5031.8,0,1,0,0
300.6,309.4,1581,35.7,117,8.799999999999955,5910.561002537302,56441.700000000004,4176.900000000001,0,0,1,0
298.5,309.4,1548,37.7,43,10.899999999999977,6111.403020881297,58359.600000000006,1621.1000000000001,0,1,0,0
299.5,309.3,1902,24.0,151,9.800000000000011,4780.247381702229,45648.0,3624.0,0,0,1,0
299.2,310.8,1502,39.8,177,11.600000000000023,6260.105073151212,59779.6,7044.599999999999,0,0,1,0
297.0,307.8,1414,47.5,168,10.800000000000011,7033.502352611948,67165.0,7980.0,0,1,0,0
301.6,309.9,1746,31.1,83,8.299999999999955,5686.345534850598,54300.600000000006,2581.3,0,0,1,0
303.3,311.5,1373,47.3,60,8.199999999999989,6800.804584760553,64942.899999999994,2838.0,0,0,1,1
299.3,308.5,1413,38.5,57,9.199999999999989,5696.807038387051,54400.5,2194.5,0,1,0,0
298.3,309.7,1484,44.3,173,11.399999999999977,6884.402365272576,65741.2,7663.9,0,1,0,0
302.3,311.7,1453,41.2,147,9.399999999999977,6268.901532581265,59863.600000000006,6056.400000000001,0,1,0,0
299.4,309.2,1513,36.1,212,9.800000000000011,5719.719720807233,54619.3,7653.200000000001,1,0,0,0
297.5,308.8,1502,45.9,150,11.300000000000011,7219.5684135085585,68941.8,6885.0,0,1,0,0
297.1,308.4,1421,42.0,165,11.299999999999955,6249.884425051535,59682.0,6930.0,0,0,1,0
300.2,310.1,1485,40.5,188,9.900000000000034,6298.1078722841385,60142.5,7614.0,0,0,1,0
303.5,312.5,1380,46.1,166,9.0,6662.061381202517,63618.0,7652.6,0,1,0,0
302.5,310.4,1487,40.2,48,7.899999999999977,6259.874689689951,59777.4,1929.6000000000001,0,1,0,0
299.1,308.2,1450,46.1,112,9.099999999999966,6999.992030973658,66845.0,5163.2,1,0,0,0
300.8,309.6,1404,38.7,44,8.800000000000011,5689.92695047569,54334.8,1702.8000000000002,0,0,1,0
298.6,309.5,1375,41.0,39,10.899999999999977,5903.576194870819,56375.0,1599.0,1,0,0,0
301.3,310.0,1532,36.3,2,8.699999999999989,5823.633133812471,55611.6,72.6,1,0,0,0
296.8,307.8,1551,38.9,112,11.0,6318.151233414042,60333.899999999994,4356.8,0,0,1,0
301.1,310.6,1388,58.5,68,9.5,8503.034676206134,81198.0,3978.0,1,0,0,0
303.7,312.8,1448,44.5,55,9.100000000000023,6747.722140890397,64436.0,2447.5,0,1,0,0
304.2,313.0,1442,40.9,23,8.800000000000011,6176.1407734962695,58977.799999999996,940.6999999999999,1,0,0,0
297.4,308.6,1494,42.6,161,11.200000000000045,6664.825982737675,63644.4,6858.6,0,1,0,0
298.0,307.7,1407,43.9,205,9.699999999999989,6468.25653040256,61767.299999999996,8999.5,0,1,0,0
302.3,310.1,1383,42.9,24,7.800000000000011,6213.096375077998,59330.7,1029.6,1,0,0,0
304.2,313.3,1625,37.3,27,9.100000000000023,6347.326157190378,60612.49999999999,1007.0999999999999,1,0,0,0
299.3,310.8,1523,40.9,141,11.5,6523.0668502321905,62290.7,5766.9,0,0,1,0
299.1,308.3,1601,31.4,121,9.199999999999989,5264.408697522464,50271.399999999994,3799.3999999999996,0,1,0,0
299.9,309.2,1548,35.7,97,9.300000000000011,5787.190659030831,55263.600000000006,3462.9,0,0,1,0
303.3,312.6,1827,24.2,132,9.300000000000011,4630.0164210075645,44213.4,3194.4,1,0,0,0
299.1,310.1,1412,44.4,24,11.0,6565.174663765806,62692.799999999996,1065.6,0,0,1,0
302.3,310.2,1548,35.3,170,7.899999999999977,5722.348186660736,54644.399999999994,6000.999999999999,0,1,0,0
298.4,309.3,1531,37.4,16,10.900000000000034,5996.190346298647,57259.4,598.4,0,1,0,0
304.1,313.3,1452,43.9,182,9.199999999999989,6675.130406641449,63742.799999999996,7989.8,0,1,0,0
301.2,310.9,1460,46.7,166,9.699999999999989,7140.0023435686435,68182.0,7752.200000000001,0,0,1,0
299.6,308.9,1568,35.3,77,9.299999999999955,5796.280333775216,55350.399999999994,2718.1,0,0,1,0
303.3,312.6,1463,44.0,140,9.300000000000011,6741.02007656274,64372.0,6160.0,0,1,0,0
299.4,308.7,1459,47.6,96,9.300000000000011,7272.61944145218,69448.40000000001,4569.6,0,1,0,0
302.6,311.6,2041,19.2,174,9.0,4103.673987825131,39187.2,3340.7999999999997,0,0,1,0
299.6,309.3,1577,39.8,48,9.699999999999989,6572.693542183398,62764.6,1910.3999999999999,0,0,1,0
300.5,311.9,1670,26.3,89,11.399999999999977,4599.396364610577,43921.0,2340.7000000000003,0,0,1,0
303.7,312.3,1511,38.9,117,8.600000000000023,6155.20729444785,58777.9,4551.3,0,1,0,0
298.3,309.0,1519,40.0,96,10.699999999999989,6362.772321070528,60760.0,3840.0,0,1,0,0
300.8,310.6,1505,36.2,0,9.800000000000011,5705.236978674185,54481.00000000001,0.0,0,0,1,0
299.1,308.3,1892,25.2,34,9.199999999999989,4992.8703724971865,47678.4,856.8,0,1,0,0
303.4,311.8,1316,50.9,69,8.400000000000034,7014.589964837338,66984.4,3512.1,0,0,1,1
298.2,308.3,1589,33.2,94,10.100000000000023,5524.469737386628,52754.8,3120.8,0,1,0,0
298.9,309.3,1665,32.5,93,10.400000000000034,5666.647748912589,54112.5,3022.5,0,1,0,0
298.0,307.8,1567,36.4,109,9.800000000000011,5973.089168319249,57038.799999999996,3967.6,0,1,0,0
299.2,308.2,1674,28.2,14,9.0,4943.484535982755,47206.799999999996,394.8,0,0,1,0
302.3,311.0,1528,43.1,30,8.699999999999989,6896.50796896441,65856.8,1293.0,0,1,0,0
300.2,311.4,1452,47.8,34,11.199999999999989,7268.137435933058,69405.59999999999,1625.1999999999998,0,1,0,0
303.8,312.7,1500,41.7,125,8.899999999999977,6550.220682734719,62550.00000000001,5212.5,0,0,1,0
301.8,310.9,1609,31.7,202,9.099999999999966,5341.262525804782,51005.299999999996,6403.4,0,1,0,0
304.3,313.5,1416,48.1,167,9.199999999999989,7132.42063329798,68109.6,8032.7,0,0,1,0
301.2,310.3,1379,43.2,56,9.100000000000023,6238.449027792468,59572.8,2419.2000000000003,0,0,1,0
